ID,_StageID,_MapGroupID,_MapID,_RectLeft,_RectTop,_RectRight,_RectBottom,_MobID,_Count,_RespawnTime,_RespawnTime2,_BombDropDefault,_BombMinDrops,_BombRanDrops,_BombDropDefault_Easy,_BombMinDrops_Easy,_BombRanDrops_Easy,_BombDropDefault_Hard,_BombMinDrops_Hard,_BombRanDrops_Hard,_BombDropX1,_BombDropY1,_BombDropX2,_BombDropY2,_DynamicType,_Difficulty_type
10022,0,0,0,0,0,0,0,810000105,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10023,0,0,0,0,0,0,0,810000114,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10024,0,0,0,0,0,0,0,810000114,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10025,0,0,0,0,0,0,0,810000114,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10026,0,0,0,0,0,0,0,810000105,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10027,0,0,0,0,0,0,0,810000114,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10028,0,0,0,0,0,0,0,810000114,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10029,0,0,0,0,0,0,0,810000114,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10030,0,0,0,0,0,0,0,810000105,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10031,0,0,0,0,0,0,0,810000114,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10032,0,0,0,0,0,0,0,810000114,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10033,0,0,0,0,0,0,0,810000147,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10034,0,0,0,0,0,0,0,810000147,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10035,0,0,0,0,0,0,0,810000147,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10036,0,0,0,0,0,0,0,810000147,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10037,0,0,0,0,0,0,0,810000105,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10038,0,0,0,0,0,0,0,810000105,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10039,0,0,0,0,0,0,0,810000105,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10040,0,0,0,0,0,0,0,810000105,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10041,0,0,0,0,0,0,0,810000114,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10042,0,0,0,0,0,0,0,810000105,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10043,0,0,0,0,0,0,0,810000147,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10044,0,0,0,0,0,0,0,810000147,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10045,0,0,0,0,0,0,0,810000114,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10046,0,0,0,0,0,0,0,810000147,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10047,0,0,0,0,0,0,0,810000114,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10048,0,0,0,0,0,0,0,810000114,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10049,0,0,0,0,0,0,0,810000147,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10050,0,0,0,0,0,0,0,810000147,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10051,0,0,0,0,0,0,0,810000114,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10052,0,0,0,0,0,0,0,810000139,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10053,0,0,0,0,0,0,0,810000139,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10054,0,0,0,0,0,0,0,810000139,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10055,0,0,0,0,0,0,0,810000139,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10056,0,0,0,0,0,0,0,810000139,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10057,0,0,0,0,0,0,0,810000139,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10058,0,0,0,0,0,0,0,810000139,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10059,0,0,0,0,0,0,0,810000139,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10060,0,0,0,0,0,0,0,810000139,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10061,0,0,0,0,0,0,0,810000139,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10062,0,0,0,0,0,0,0,810000139,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10063,0,0,0,0,0,0,0,810000139,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10064,0,0,0,0,0,0,0,810000139,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10065,0,0,0,0,0,0,0,810000139,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10066,0,0,0,0,0,0,0,810000139,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10067,0,0,0,0,0,0,0,810000139,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10068,0,0,0,0,0,0,0,810000139,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10069,0,0,0,0,0,0,0,810000139,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10070,0,0,0,0,0,0,0,810000139,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10071,0,0,0,0,0,0,0,810000139,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10072,0,0,0,0,0,0,0,810000139,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10073,0,0,0,0,0,0,0,810060009,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10074,0,0,0,0,0,0,0,810000140,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10075,0,0,0,0,0,0,0,810000140,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10076,0,0,0,0,0,0,0,810000140,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10077,0,0,0,0,0,0,0,810000140,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10078,0,0,0,0,0,0,0,810000140,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10079,0,0,0,0,0,0,0,810000140,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10080,0,0,0,0,0,0,0,810000140,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10081,0,0,0,0,0,0,0,810000140,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10082,0,0,0,0,0,0,0,810000140,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10083,0,0,0,0,0,0,0,810000141,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10084,0,0,0,0,0,0,0,810000141,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10085,0,0,0,0,0,0,0,810000141,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10086,0,0,0,0,0,0,0,810000141,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10087,0,0,0,0,0,0,0,810000141,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10088,0,0,0,0,0,0,0,810000141,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10089,0,0,0,0,0,0,0,810070009,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10090,0,0,0,0,0,0,0,810060009,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10091,0,0,0,0,0,0,0,810000142,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10092,0,0,0,0,0,0,0,810000142,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10093,0,0,0,0,0,0,0,810000142,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10094,0,0,0,0,0,0,0,810070009,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10095,0,0,0,0,0,0,0,810070009,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10096,0,0,0,0,0,0,0,810070009,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10097,0,0,0,0,0,0,0,810070009,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10098,0,0,0,0,0,0,0,810070009,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10099,0,0,0,0,0,0,0,810070009,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10100,0,0,0,0,0,0,0,810070009,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10101,0,0,0,0,0,0,0,810070009,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10102,0,0,0,0,0,0,0,810070009,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10103,0,0,0,0,0,0,0,810070009,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104,0,0,0,0,0,0,0,810070009,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10105,0,0,0,0,0,0,0,810070009,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10106,0,0,0,0,0,0,0,810000143,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10107,0,0,0,0,0,0,0,810000143,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10108,0,0,0,0,0,0,0,810000143,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10109,0,0,0,0,0,0,0,810000143,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10110,0,0,0,0,0,0,0,810080005,0,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10111,0,0,0,0,0,0,0,810000140,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10112,0,0,0,0,0,0,0,810000140,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10113,0,0,0,0,0,0,0,810000140,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10114,0,0,0,0,0,0,0,810000141,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10115,0,0,0,0,0,0,0,810000141,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10116,0,0,0,0,0,0,0,810000141,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10117,0,0,0,0,0,0,0,810000141,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10118,0,0,0,0,0,0,0,810000141,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10119,0,0,0,0,0,0,0,810000141,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10120,0,0,0,0,0,0,0,810000141,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10121,0,0,0,0,0,0,0,810000142,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10122,0,0,0,0,0,0,0,810000142,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10123,0,0,0,0,0,0,0,810000142,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10124,0,0,0,0,0,0,0,810000142,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10125,0,0,0,0,0,0,0,810000142,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10126,0,0,0,0,0,0,0,810000142,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10127,0,0,0,0,0,0,0,810000143,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10128,0,0,0,0,0,0,0,810000143,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10129,0,0,0,0,0,0,0,810000143,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10130,0,0,0,0,0,0,0,810000143,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10131,0,0,0,0,0,0,0,810000143,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10132,0,0,0,0,0,0,0,810000143,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10133,0,0,0,0,0,0,0,810000143,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10134,0,0,0,0,0,0,0,810070014,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10135,0,0,0,0,0,0,0,810070014,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10136,0,0,0,0,0,0,0,810060009,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10137,0,0,0,0,0,0,0,810000103,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10138,0,0,0,0,0,0,0,810000103,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10139,0,0,0,0,0,0,0,810000103,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10140,0,0,0,0,0,0,0,810070015,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10141,0,0,0,0,0,0,0,810000103,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10142,0,0,0,0,0,0,0,810000103,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10143,0,0,0,0,0,0,0,810000103,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10144,0,0,0,0,0,0,0,810000103,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10145,0,0,0,0,0,0,0,810000139,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10146,0,0,0,0,0,0,0,810000139,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10147,0,0,0,0,0,0,0,810000139,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10148,0,0,0,0,0,0,0,810000139,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10149,0,0,0,0,0,0,0,810000139,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10150,0,0,0,0,0,0,0,810000139,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10151,0,0,0,0,0,0,0,810000139,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10152,0,0,0,0,0,0,0,810000140,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10153,0,0,0,0,0,0,0,810000140,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10154,0,0,0,0,0,0,0,810000140,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10155,0,0,0,0,0,0,0,810000140,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10156,0,0,0,0,0,0,0,810000140,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10157,0,0,0,0,0,0,0,810000140,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10158,0,0,0,0,0,0,0,810000140,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10159,0,0,0,0,0,0,0,810000140,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10160,0,0,0,0,0,0,0,810000140,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10161,0,0,0,0,0,0,0,810070013,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10162,0,0,0,0,0,0,0,810070013,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10163,0,0,0,0,0,0,0,810070013,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10164,0,0,0,0,0,0,0,810070013,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10165,0,0,0,0,0,0,0,810000144,0,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10166,0,0,0,0,0,0,0,810000204,0,36000,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10167,0,0,0,0,0,0,0,810080001,0,72000,72000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10168,0,0,0,0,0,0,0,810000204,0,36000,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10169,0,0,0,0,0,0,0,810000204,0,36000,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10170,0,0,0,0,0,0,0,810000143,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10171,0,0,0,0,0,0,0,810000143,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10172,0,0,0,0,0,0,0,810000143,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10173,0,0,0,0,0,0,0,810000143,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10174,0,0,0,0,0,0,0,810000103,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10175,0,0,0,0,0,0,0,810000103,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10176,0,0,0,0,0,0,0,810000103,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10177,0,0,0,0,0,0,0,810000103,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10178,0,0,0,0,0,0,0,810000103,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10179,0,0,0,0,0,0,0,810000103,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10180,0,0,0,0,0,0,0,810000103,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10181,0,0,0,0,0,0,0,810000103,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10182,0,0,0,0,0,0,0,810000103,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10183,0,0,0,0,0,0,0,810060010,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10184,0,0,0,0,0,0,0,810000103,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10185,0,0,0,0,0,0,0,810000103,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10186,0,0,0,0,0,0,0,810000103,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10187,0,0,0,0,0,0,0,810000103,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10188,0,0,0,0,0,0,0,810000103,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10189,0,0,0,0,0,0,0,810070011,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10190,0,0,0,0,0,0,0,810070011,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10191,0,0,0,0,0,0,0,810070011,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10192,0,0,0,0,0,0,0,810070011,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10193,0,0,0,0,0,0,0,810060009,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10194,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10195,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10196,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10197,0,0,0,0,0,0,0,810080001,0,72000,72000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10198,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10199,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10200,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10201,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10202,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10203,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10204,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10205,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10206,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10207,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10208,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10209,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10210,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10211,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10212,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10213,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10214,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10215,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10216,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10217,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10218,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10219,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10220,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10221,0,0,0,0,0,0,0,810060009,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10222,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10223,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10224,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10225,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10226,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10227,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10228,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10229,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10230,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10231,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10232,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10233,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10234,0,0,0,0,0,0,0,810070012,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10235,0,0,0,0,0,0,0,810080005,0,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10236,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10237,0,0,0,0,0,0,0,810000138,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
