ID,_Guide_Type,_LvSection,_Name,_Category,_CategoryPosition,_ConditionType,_ConditionID,_Open,_TipMessage,_PortalID,_TipItemLink,_HelpType,_HelpImage,_HelpMessage,_SystemLinkID,_SystemSubID,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_HelpLinkID
23,1,Lv. 1 ~ 150,,2,401,0,0,0,\n1. 可與同伴們一起進入的副本。\n\n2. 每日入場次數有限，請審慎地進行挑戰喔。,10401,0,0,,,0,0,0,0,0,0,0,0,0,0,0
24,1,Lv. 151 ~ 199,,2,402,0,0,0,\n1. 可與同伴們一起進入的副本。\n\n2. 每日入場次數有限，請審慎地進行挑戰喔。,10402,0,0,,,0,0,0,0,0,0,0,0,0,0,0
25,1,Lv. 200 ~ 219,,2,403,0,0,0,1. 可與同伴們一起進入的副本。\n\n2. 200等級以上的[立即前往]功能需於\n   傳送點存在剩餘時間狀態下才能使用。\n\n3. 青空城 [立即前往]需200等級以上才可使用。,10403,0,0,,,0,0,0,0,0,0,0,0,0,0,0
26,1,Lv. 220 ~ 235,,2,404,0,0,0,\n1. 可與同伴們一起進入的副本。\n\n2. 200等級以上的[立即前往]功能需於\n   傳送點存在剩餘時間狀態下才能使用。,10404,0,0,,,0,0,0,0,0,0,0,0,0,0,0
27,1,ULv.1 ~ 1000,,2,405,0,0,0,\n1. 可與同伴們一起進入的副本。\n\n2. 200等級以上的[立即前往]功能需於\n   傳送點存在剩餘時間狀態下才能使用。,10405,0,0,,,0,0,0,0,0,0,0,0,0,0,0
28,1,ULv.1001~2000,,2,406,0,0,0,\n1. 可與同伴們一起入場的副本。\n\n2. 200等級以上之 [立即前往] 功能限於傳送點時間\n   剩餘狀態下使用。,10406,0,0,,,0,0,0,0,0,0,0,0,0,0,0
29,1,ULv.2001 ++,,2,407,0,0,0,\n1. 可與同伴一起入場的副本。\n\n2.200等級以上的 [立即前往] 功能僅於傳送點期間\n  還有剩餘的狀態下才可使用。,10407,0,0,,,0,0,0,0,0,0,0,0,0,0,0
30,2,,武器,1,1,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
31,2,Lv. 125,華爾基莉武器,2,101,0,0,0,\n1. 使用黃金槌子最多可強化至+11。\n\n2. 強化+4、+7、+9時將產生追加能力值。,20002,20002,0,,,0,0,0,0,0,0,0,0,0,0,0
32,2,Lv. 190,黑暗的武器,2,102,0,0,0,\n1. 使用德古氏之核可強化至+9。\n\n2. 德古氏之核可透過分解德古氏的裝備獲得。,20003,20003,0,,,0,0,0,0,0,0,0,0,0,0,0
33,2,Lv. 195,黃昏的武器,2,103,0,0,0,\n1. 使用艾爾梅之核可強化至+9。\n\n2. 輔助職業的專用武器。,20004,20004,0,,,0,0,0,0,0,0,0,0,0,0,0
34,2,Lv. 200,神聖星星&暗月武器,2,104,0,0,0,\n1. 使用黑色眼罩可強化至★★。\n\n2. 將依照☆  ★  ★☆  ★★ 的順序進行強化。,20005,20005,0,,,0,0,0,0,0,0,0,0,0,0,0
35,2,Lv. 205,王朝武器,2,105,0,0,0,1. 使用相同的武器可強化至★★。\n\n2. 將依照☆  ★  ★☆  ★★ 的順序進行強化。\n\n3. 每強化階段提升鑲嵌等級 1。,20006,20006,0,,,0,0,0,0,0,0,0,0,0,0,0
36,2,Lv. 213,奧莉安的武器,2,106,0,0,0,\n1. 使用[奧莉安]材料可強化至★★★。\n\n2. 奧莉安材料可透過分解奧莉安武器獲得。,20007,20007,0,,,0,0,0,0,0,0,0,0,0,0,0
37,2,Lv. 230,軍長的武器,2,107,0,0,0,\n1. 使用[沛斯嘉]材料可強化至★★★。\n\n2. 沛斯嘉材料可透過分解軍長的武器獲得。,20008,20008,0,,,0,0,0,0,0,0,0,0,0,0,0
38,2,ULv. 500,地獄武器,2,108,0,0,0,\n1. [瑪帕斯] 利用材料可\n   強化至★★★。\n\n2. 瑪帕斯的材料可透過\n   分解地獄武器獲得。,20009,20009,0,,,0,0,0,0,0,0,0,0,0,0,0
39,2,ULv. 1800,噩夢的武器,2,109,0,0,0,\n1. 利用 [阿斯莫德]材料可強化至 ★★★ \n。\n\n2. 阿斯莫德的材料可於分解新武器時\n獲得。,20010,20010,0,,,0,0,0,0,0,0,0,0,0,0,0
40,2,,防具,1,2,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
41,2,Lv. 170,伊普莉特防具,2,201,0,0,0,\n1. 消滅魔法書閱覽室的BOSS[伊普莉特]\n   即可獲得。\n\n2. 不可強化的道具。,20102,20102,0,,,0,0,0,0,0,0,0,0,0,0,0
42,2,Lv. 190,德古氏防具,2,202,0,0,0,\n1. 消滅被遺忘的花園BOSS[德古氏]\n   即可獲得。\n\n2. 不可強化的道具。,20103,20103,0,,,0,0,0,0,0,0,0,0,0,0,0
43,2,Lv. 195,艾爾梅防具,2,203,0,0,0,\n1. 消滅伊米勒研究所的BOSS[艾爾梅]\n   即可獲得。\n\n2. 不可強化的道具。,20104,20104,0,,,0,0,0,0,0,0,0,0,0,0,0
44,2,Lv. 200,太初的防具,2,204,0,0,0,\n1. 消滅夢之路的BOSS [阿卡修拉的幻影] 時\n   可獲得。\n2. 使用相同防具可強化至 ★★\n。\n3. 依 ☆  ★  ★☆  ★★  順序強化。,20105,20105,0,,,0,0,0,0,0,0,0,0,0,0,0
45,2,Lv. 200,青空城防具,2,205,0,0,0,\n1. 可分解青空城裝備或利用完成任務所獲得的\n   米勒石進行強化。\n\n2. 需要米勒石\n   1 ~ 10強：初級、11 ~ 15強：中級、16 ~ 20強：高級,20106,20106,0,,,0,0,0,0,0,0,0,0,0,0,0
46,2,Lv. 209,毀滅之城防具,2,206,0,0,0,\n1. 使用相同防具可強化至★★。\n\n2. 強化★★後將進化為高級裝備。,20107,20107,0,,,0,0,0,0,0,0,0,0,0,0,0
47,2,Lv. 220,太陽神的地下祭壇防具,2,207,0,0,0,\n1. 利用[火神]材料可強化至★★★。\n\n2. 火神材料可透過分解火神裝備獲得。,20108,20108,0,,,0,0,0,0,0,0,0,0,0,0,0
48,2,Lv. 235,冰封的世界防具,2,208,0,0,0,\n1. 雖然冰封的裝備基本能力值較高\n   但鑲嵌等級低無法強化。\n2. 厄運裝備的鑲嵌等級較高可進行強化，\n   但基本能力值較冰封的裝備低。\n3. 厄運裝備可強化至★★★。,20109,20109,0,,,0,0,0,0,0,0,0,0,0,0,0
49,2,ULv. 1500,夢境奧涅伊洛防具,2,209,0,0,0,\n1. 扭曲的守護者裝備依據鑲嵌數值\n   決定性能。\n2. 另一面的守護者裝備鑲嵌等級高\n  可透過強化成長。\n3. 另一面的守護者裝備可強化至 ★★★ 。,20110,20110,0,,,0,0,0,0,0,0,0,0,0,0,0
50,2,,飾品,1,3,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
51,2,Lv. 40,職業披風,2,301,0,0,0,1. 可於組合視窗(F10)的防具 > 披風項目中\n   進行製作。\n\n2. 主要職業披風的組合等級須為2以上\n   輔助職業披風的組合等級須為7以上\n   才可進行製作。,20601,20601,0,,,0,0,0,0,0,0,0,0,0,0,0
52,2,Lv. 170,眩惑的魔女組合,2,304,0,0,0,\n1. 消滅星座峭壁BOSS[魯塞利亞]即可獲得。\n\n2. 使用相同裝備可強化披風至+4，\n   強化耳環至+9。,20604,20604,0,,,0,0,0,0,0,0,0,0,0,0,0
53,2,Lv. 185,中級突變飾品,2,305,0,0,0,\n1. 於普雷伊奧斯飛空艇墜落地帶3消滅[突變機器耶比]\n   即可獲得。\n\n2. 使用相同道具可強化至+9。,20605,20605,0,,,0,0,0,0,0,0,0,0,0,0,0
54,2,Lv. 190,德古氏的飾品,2,306,0,0,0,\n1. 消滅被遺忘的花園BOSS[德古氏]即可獲得。\n\n2. 不可強化的道具。,20606,20606,0,,,0,0,0,0,0,0,0,0,0,0,0
55,2,Lv. 190,英雄王的氣概組合,2,307,0,0,0,\n1. 消滅挑戰! 星星搖籃的BOSS[搖籃的提修斯]\n   即可獲得。\n\n2. 使用相同裝備可強化披風至+4，\n   強化耳環至+9。,20607,20607,0,,,0,0,0,0,0,0,0,0,0,0,0
56,2,Lv. 190,巴里伍德的飾品,2,308,0,0,0,\n1. 消滅地鐵站BOSS[巴里伍德]即可獲得。\n\n2. 使用相同道具可強化至+9。,20609,20609,0,,,0,0,0,0,0,0,0,0,0,0,0
57,2,Lv. 195,伊米勒飾品,2,309,0,0,0,\n1. 消滅伊米勒研究所的[艾溫]時可獲得絲襪，\n   消滅所有怪物時可獲得眉心貼。\n\n2. 使用相同道具可強化至+9。,20610,20610,0,,,0,0,0,0,0,0,0,0,0,0,0
58,2,Lv. 200,高級突變組合(★),2,310,0,0,0,\n1. 於暴風監視者廢墟3消滅[突變大眼劍]、\n   於龍祭城3消滅[突變鬼武士]即可獲得。\n2. 可使用組合進行製作。\n3. 使用相同裝備可強化至+20。,20611,20611,0,,,0,0,0,0,0,0,0,0,0,0,0
59,2,Lv. 213,普拉斯魔力組合(★),2,311,0,0,0,\n1. 使用[普拉斯]材料可強化至★★★。\n\n2. 普拉斯材料可透過分解普拉斯裝備道具獲得。,20615,20615,0,,,0,0,0,0,0,0,0,0,0,0,0
60,2,Lv. 235,魔皇的飾品組合(★),2,312,0,0,0,\n1. 使用[魔皇]材料可強化至★★★。\n\n2. 魔皇材料可透過分解魔皇材料裝備獲得。,20616,20616,0,,,0,0,0,0,0,0,0,0,0,0,0
61,2,ULv. 800,安魂者的飾品套裝(★),2,313,0,0,0,\n1. 利用[安魂者]材料可強化至\n   ★★★。\n\n2. 安魂者慈料可分解安魂者裝備\n   道具時獲得。,20617,20617,0,,,0,0,0,0,0,0,0,0,0,0,0
62,2,ULv.2200,艾可飾品套裝(★),2,314,0,0,0,\n1. [艾可] 使用材料後可強化 \n  至 ★★★。\n\n2.艾可材料可於分解艾可裝備道具時\n   獲得。,20618,20618,0,,,0,0,0,0,0,0,0,0,0,0,0
63,2,,特別裝備,1,4,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
64,2,,綴飾,2,401,0,0,0,\n\n1. 綴飾道具透過鑲嵌可獲得\n   高能力值。,20201,20201,0,,,0,0,0,0,0,0,0,0,0,0,0
65,2,,圖騰,2,402,0,0,0,1. 圖騰為成長型道具。\n\n2. 由特莉妮婭的狸貓圖騰開始，最大強化時\n   可進化為下階段道具。\n\n3. 狸貓圖騰可於組合視窗中製作。,20202,20202,0,,,0,0,0,0,0,0,0,0,0,0,0
66,2,,增益用武器,2,403,0,0,0,\n1. 增益用武器道具是配戴時會有特別效果\n  或是技能的道具。\n\n2. 在組合視窗(F10)的 [煉金術 > 特殊物品]道具項目中\n可製作。,20203,20203,0,,,0,0,0,0,0,0,0,0,0,0,0
67,2,,遺物,2,404,0,0,0,\n1. 遺物道具是套用時有特別效果。\n2. 可於技能(K)視窗的輔助技能 > 道具技能分頁中\n確認技能。,20204,20204,0,,,0,0,0,0,0,0,0,0,0,0,0
68,2,,寶盒,1,5,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
69,2,,紅色1號欄位,2,501,0,0,0,\n\n1. 寶盒道具可透過鑲嵌\n   獲得特別的能力值。,20301,20301,0,,,0,0,0,0,0,0,0,0,0,0,0
70,2,,紅色2號欄位,2,502,0,0,0,\n\n1. 寶盒道具可透過鑲嵌\n   獲得特別的能力值。,20302,20302,0,,,0,0,0,0,0,0,0,0,0,0,0
71,2,,紅色3號欄位,2,503,0,0,0,\n\n1. 寶盒道具可透過鑲嵌\n   獲得特別的能力值。,20303,20303,0,,,0,0,0,0,0,0,0,0,0,0,0
72,2,,紅色4號欄位,2,504,0,0,0,\n1. 寶盒道具可透過鑲嵌\n   獲得特別的能力值。 \n\n2. 紅色1、2、3號欄位的寶盒道具須全部套用\n   才可套用紅色4號欄位。,20304,20304,0,,,0,0,0,0,0,0,0,0,0,0,0
73,2,,黃色1號欄位,2,505,0,0,0,\n\n1. 寶盒道具可透過鑲嵌\n   獲得特別的能力值。,20305,20305,0,,,0,0,0,0,0,0,0,0,0,0,0
74,2,,黃色2號欄位,2,506,0,0,0,\n\n1. 寶盒道具可透過鑲嵌\n   獲得特別的能力值。,20306,20306,0,,,0,0,0,0,0,0,0,0,0,0,0
75,2,,黃色3號欄位,2,507,0,0,0,\n\n1. 寶盒道具可透過鑲嵌\n   獲得特別的能力值。,20307,20307,0,,,0,0,0,0,0,0,0,0,0,0,0
76,2,,黃色4號欄位,2,508,0,0,0,\n1. 寶盒道具可透過鑲嵌\n   獲得特別的能力值。 \n\n2. 黃色1、2、3號欄位的寶盒道具須全部套用\n   才可套用黃色4號欄位。,20308,20308,0,,,0,0,0,0,0,0,0,0,0,0,0
77,2,,藍色1號欄位,2,509,0,0,0,\n\n1. 寶盒道具可透過鑲嵌\n   獲得特別的能力值。,20309,20309,0,,,0,0,0,0,0,0,0,0,0,0,0
78,2,,藍色2號欄位,2,510,0,0,0,\n\n1. 寶盒道具可透過鑲嵌\n   獲得特別的能力值。,20310,20310,0,,,0,0,0,0,0,0,0,0,0,0,0
79,2,,藍色3號欄位,2,511,0,0,0,\n\n1. 寶盒道具可透過鑲嵌\n   獲得特別的能力值。,20311,20311,0,,,0,0,0,0,0,0,0,0,0,0,0
80,2,,藍色4號欄位,2,512,0,0,0,\n1. 寶盒道具可透過鑲嵌\n   獲得特別的能力值。 \n\n2. 藍色1、2、3號欄位的寶盒道具須全部套用\n   才可套用藍色4號欄位。,20312,20312,0,,,0,0,0,0,0,0,0,0,0,0,0
81,2,,寶石欄位,2,513,0,0,0,\n1. 寶盒道具可透過鑲嵌\n   獲得特別的能力值。 \n\n2. 紅色4號、黃色4號、藍色4號欄位的寶盒道具\n   須全部套用才可套用寶石欄位。,20313,20313,0,,,0,0,0,0,0,0,0,0,0,0,0
82,2,,特殊裝備,1,6,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
83,2,,教本,2,601,0,0,0,\n1. 教本道具可透過組合或消滅\n   特定BOSS獲得。\n\n2. 可使用相同教本強化至+9。,20401,20401,0,,,0,0,0,0,0,0,0,0,0,0,0
84,2,,指南針,2,602,0,0,0,\n\n1.指南針道具可於金幣商店購入。,20402,20402,0,,,0,0,0,0,0,0,0,0,0,0,0
85,2,,項鍊,2,603,0,0,0,\n1. 項鍊道具可透過消滅特定副本的BOSS獲得。\n\n2. 使用相同道具可強化。,20403,20403,0,,,0,0,0,0,0,0,0,0,0,0,0
86,2,,腰帶,2,604,0,0,0,\n1. 腰帶道具可透過組合或消滅\n   特定BOSS獲得。\n\n2. 可使用相同裝備進行強化。,20404,20404,0,,,0,0,0,0,0,0,0,0,0,0,0
87,2,,胸針,2,605,0,0,0,\n1. 胸針道具可透過組合或消滅\n   特定BOSS獲得。\n\n2. 可使用相同裝備進行強化。,20405,20405,0,,,0,0,0,0,0,0,0,0,0,0,0
88,2,,貼紙,2,606,0,0,0,\n1. 貼紙道具可透過組合或消滅\n   特定BOSS獲得。\n\n2. 可使用相同裝備進行強化。,20406,20406,0,,,0,0,0,0,0,0,0,0,0,0,0
89,2,,鑰匙,2,607,0,0,0,\n\n1. 鑰匙道具可透過活動獲得。,20407,20407,0,,,0,0,0,0,0,0,0,0,0,0,0
90,2,,卡片,2,608,0,0,0,\n\n1.卡片道具可於金幣商店購入。,20408,20408,0,,,0,0,0,0,0,0,0,0,0,0,0
91,2,,殘像鏡子,2,609,0,0,0,\n1. 鏡子道具可透過限定販賣購買。\n\n2. 鏡子道具可於貝羅斯 - 兔女郎的羅動地圖中\n    透過NPC阿思瑪進行兌換。,20409,20409,0,,,0,0,0,0,0,0,0,0,0,0,0
92,2,,徽章,1,7,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
93,2,,徽章1,2,701,0,0,0,\n1. 徽章1道具可透過組合進行製作。\n\n2. 使用相同道具可強化。,20501,20501,0,,,0,0,0,0,0,0,0,0,0,0,0
94,2,,徽章2,2,702,0,0,0,\n1. 徽章2道具可透過組合進行製作。\n\n2. 使用相同道具可強化。,20502,20502,0,,,0,0,0,0,0,0,0,0,0,0,0
95,2,,徽章3,2,703,0,0,0,\n1. 徽章3道具可透過組合進行製作。\n\n2. 使用相同道具可強化。,20503,20503,0,,,0,0,0,0,0,0,0,0,0,0,0
96,2,,徽章4,2,704,0,0,0,"1. 徽章4道具可透過組合進行製作。\n\n2. 不滅的浪漫徽章可向吉恩蒂亞公園NPC\n   ""公園的少女""進行兌換。\n\n3. 使用相同道具可強化。",20504,20504,0,,,0,0,0,0,0,0,0,0,0,0,0
97,2,,徽章5,2,705,0,0,0,\n1. 徽章5道具為成長型道具。 \n2. 由世界樹猴子徽章開始\n   可進化至深淵香蕉徽章。\n3. 深淵香蕉徽章之後可於經驗值副本的\n   困難模式中獲得與進化。,20505,20505,0,,,0,0,0,0,0,0,0,0,0,0,0
98,2,,徽章6,2,706,0,0,0,\n1. 徽章6道具可於未知的倉庫獲得。\n\n2. 徽章6道具可透過鑲嵌獲得高能力值。,20506,20506,0,,,0,0,0,0,0,0,0,0,0,0,0
99,2,,寵物,1,8,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
100,2,,爆擊率 A,2,801,0,0,1,\n1. 相同類型的寵物技能\n   無法重複獲得效果。\n\n2. 可於寵物技能視窗中使用技能\n   或將技能登錄於快捷欄後使用。,0,20701,0,,,0,0,0,0,0,0,0,0,0,0,0
101,2,,爆擊傷害 A,2,803,0,0,1,\n1. 相同類型的寵物技能\n   無法重複獲得效果。\n\n2. 可於寵物技能視窗中使用技能\n   或將技能登錄於快捷欄後使用。,0,20702,0,,,0,0,0,0,0,0,0,0,0,0,0
102,2,,爆擊傷害 B,2,804,0,0,1,\n1. 相同類型的寵物技能\n   無法重複獲得效果。\n\n2. 可於寵物技能視窗中使用技能\n   或將技能登錄於快捷欄後使用。,0,20703,0,,,0,0,0,0,0,0,0,0,0,0,0
103,2,,爆擊傷害 C,2,805,0,0,1,\n1. 相同類型的寵物技能\n   無法重複獲得效果。\n\n2. 可於寵物技能視窗中使用技能\n   或將技能登錄於快捷欄後使用。,0,20704,0,,,0,0,0,0,0,0,0,0,0,0,0
104,2,,最大傷害 A,2,807,0,0,1,\n1. 相同類型的寵物技能\n   無法重複獲得效果。\n\n2. 可於寵物技能視窗中使用技能\n   或將技能登錄於快捷欄後使用。,0,20705,0,,,0,0,0,0,0,0,0,0,0,0,0
105,2,,最大傷害 B,2,808,0,0,1,\n1. 相同類型的寵物技能\n   無法重複獲得效果。\n\n2. 可於寵物技能視窗中使用技能\n   或將技能登錄於快捷欄後使用。,0,20706,0,,,0,0,0,0,0,0,0,0,0,0,0
106,2,,最大傷害 C,2,809,0,0,1,\n1. 相同類型的寵物技能\n   無法重複獲得效果。\n\n2. 可於寵物技能視窗中使用技能\n   或將技能登錄於快捷欄後使用。,0,20707,0,,,0,0,0,0,0,0,0,0,0,0,0
107,2,,最小傷害 A,2,810,0,0,1,\n1. 相同類型的寵物技能\n   無法重複獲得效果。\n\n2. 可於寵物技能視窗中使用技能\n   或將技能登錄於快捷欄後使用。,0,20708,0,,,0,0,0,0,0,0,0,0,0,0,0
108,2,,最小傷害 B,2,811,0,0,1,\n1. 相同類型的寵物技能\n   無法重複獲得效果。\n\n2. 可於寵物技能視窗中使用技能\n   或將技能登錄於快捷欄後使用。,0,20709,0,,,0,0,0,0,0,0,0,0,0,0,0
109,2,,最小傷害 C,2,812,0,0,1,\n1. 相同類型的寵物技能\n   無法重複獲得效果。\n\n2. 可於寵物技能視窗中使用技能\n   或將技能登錄於快捷欄後使用。,0,20710,0,,,0,0,0,0,0,0,0,0,0,0,0
110,2,,最小/最大傷害 A,2,813,0,0,1,\n1. 相同類型的寵物技能\n   無法重複獲得效果。\n\n2. 可於寵物技能視窗中使用技能\n   或將技能登錄於快捷欄後使用。,0,20711,0,,,0,0,0,0,0,0,0,0,0,0,0
111,2,,最小/最大傷害 B,2,814,0,0,1,\n1. 相同類型的寵物技能\n   無法重複獲得效果。\n\n2. 可於寵物技能視窗中使用技能\n   或將技能登錄於快捷欄後使用。,0,20712,0,,,0,0,0,0,0,0,0,0,0,0,0
112,2,,武器攻擊力 / 屬性力 A,2,815,0,0,1,\n1. 相同類型的寵物技能\n   無法重複獲得效果。\n\n2. 可於寵物技能視窗中使用技能\n   或將技能登錄於快捷欄後使用。,0,20713,0,,,0,0,0,0,0,0,0,0,0,0,0
113,2,,武器攻擊力 / 屬性力 B,2,816,0,0,1,\n1. 相同類型的寵物技能\n   無法重複獲得效果。\n\n2. 可於寵物技能視窗中使用技能\n   或將技能登錄於快捷欄後使用。,0,20714,0,,,0,0,0,0,0,0,0,0,0,0,0
114,2,,武器攻擊力 / 屬性力(%) A,2,817,0,0,1,\n1. 相同類型的寵物技能\n   無法重複獲得效果。\n\n2. 可於寵物技能視窗中使用技能\n   或將技能登錄於快捷欄後使用。,0,20715,0,,,0,0,0,0,0,0,0,0,0,0,0
115,2,,武器攻擊力 / 屬性力(%) B,2,818,0,0,1,\n1. 相同類型的寵物技能\n   無法重複獲得效果。\n\n2. 可於寵物技能視窗中使用技能\n   或將技能登錄於快捷欄後使用。,0,20716,0,,,0,0,0,0,0,0,0,0,0,0,0
116,2,,追加傷害 A,2,819,0,0,1,\n1. 相同類型的寵物技能\n   無法重複獲得效果。\n\n2. 可於寵物技能視窗中使用技能\n   或將技能登錄於快捷欄後使用。,0,20717,0,,,0,0,0,0,0,0,0,0,0,0,0
117,2,,追加傷害 B,2,820,0,0,1,\n1. 相同類型的寵物技能\n   無法重複獲得效果。\n\n2. 可於寵物技能視窗中使用技能\n   或將技能登錄於快捷欄後使用。,0,20718,0,,,0,0,0,0,0,0,0,0,0,0,0
