ID,_StageID,_MapGroupID,_MapID,_RectLeft,_RectTop,_RectRight,_RectBottom,_MobID,_Count,_RespawnTime,_RespawnTime2,_BombDropDefault,_BombMinDrops,_BombRanDrops,_BombDropDefault_Easy,_BombMinDrops_Easy,_BombRanDrops_Easy,_BombDropDefault_Hard,_BombMinDrops_Hard,_BombRanDrops_Hard,_BombDropX1,_BombDropY1,_BombDropX2,_BombDropY2,_DynamicType,_Difficulty_type
29,0,0,0,0,0,0,0,810090027,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,0,0,0,0,0,0,0,810090028,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,0,0,0,0,0,0,0,810090029,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32,0,0,0,0,0,0,0,810090030,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,0,0,0,0,0,0,0,810090031,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,0,0,0,0,0,0,0,810090032,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,0,0,0,0,0,0,0,810090033,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,0,0,0,0,0,0,0,810090035,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37,0,0,0,0,0,0,0,810090036,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38,0,0,0,0,0,0,0,810090037,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39,0,0,0,0,0,0,0,810090038,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40,0,0,0,0,0,0,0,810090039,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41,0,0,0,0,0,0,0,810090049,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42,0,0,0,0,0,0,0,810090050,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43,0,0,0,0,0,0,0,810090051,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
44,0,0,0,0,0,0,0,810090052,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45,0,0,0,0,0,0,0,810090053,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
46,0,0,0,0,0,0,0,810090061,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47,0,0,0,0,0,0,0,810090062,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
48,0,0,0,0,0,0,0,810090063,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49,0,0,0,0,0,0,0,810090064,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,0,0,0,0,0,0,0,810090065,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,0,0,0,0,0,0,0,810090041,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,0,0,0,0,0,0,0,810090060,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,0,0,0,0,0,0,0,810090081,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
54,0,0,0,0,0,0,0,810090083,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55,0,0,0,0,0,0,0,810090082,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
56,0,0,0,0,0,0,0,810090083,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57,0,0,0,0,0,0,0,810090085,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58,0,0,0,0,0,0,0,810090084,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59,0,0,0,0,0,0,0,810090084,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60,0,0,0,0,0,0,0,810090084,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
61,0,0,0,0,0,0,0,810090084,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
62,0,0,0,0,0,0,0,810090084,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
63,0,0,0,0,0,0,0,810090084,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64,0,0,0,0,0,0,0,810090084,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
65,0,0,0,0,0,0,0,810090084,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66,0,0,0,0,0,0,0,810090086,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
67,0,0,0,0,0,0,0,810090086,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
68,0,0,0,0,0,0,0,810090085,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
69,0,0,0,0,0,0,0,810090085,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
70,0,0,0,0,0,0,0,810090085,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
71,0,0,0,0,0,0,0,810090085,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
72,0,0,0,0,0,0,0,810090085,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
73,0,0,0,0,0,0,0,810090085,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
74,0,0,0,0,0,0,0,810090085,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
75,0,0,0,0,0,0,0,810090087,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
76,0,0,0,0,0,0,0,810090087,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77,0,0,0,0,0,0,0,810090087,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78,0,0,0,0,0,0,0,810090086,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
79,0,0,0,0,0,0,0,810090086,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
80,0,0,0,0,0,0,0,810090086,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
81,0,0,0,0,0,0,0,810090086,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
82,0,0,0,0,0,0,0,810090086,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
83,0,0,0,0,0,0,0,810090086,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
84,0,0,0,0,0,0,0,810090088,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
85,0,0,0,0,0,0,0,810090088,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
86,0,0,0,0,0,0,0,810090088,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
87,0,0,0,0,0,0,0,810090088,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
88,0,0,0,0,0,0,0,810090087,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
89,0,0,0,0,0,0,0,810090087,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
90,0,0,0,0,0,0,0,810090087,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
91,0,0,0,0,0,0,0,810090087,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
92,0,0,0,0,0,0,0,810090087,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
93,0,0,0,0,0,0,0,810090089,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
94,0,0,0,0,0,0,0,810090089,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95,0,0,0,0,0,0,0,810090089,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
96,0,0,0,0,0,0,0,810090089,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
97,0,0,0,0,0,0,0,810090089,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98,0,0,0,0,0,0,0,810090088,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
99,0,0,0,0,0,0,0,810090088,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,0,0,0,0,0,0,0,810090088,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
101,0,0,0,0,0,0,0,810090088,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102,0,0,0,0,0,0,0,810090090,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
103,0,0,0,0,0,0,0,810090090,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
104,0,0,0,0,0,0,0,810090090,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
105,0,0,0,0,0,0,0,810090090,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106,0,0,0,0,0,0,0,810090090,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
107,0,0,0,0,0,0,0,810090090,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
108,0,0,0,0,0,0,0,810090089,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
109,0,0,0,0,0,0,0,810090089,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
110,0,0,0,0,0,0,0,810090089,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
111,0,0,0,0,0,0,0,810090091,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
112,0,0,0,0,0,0,0,810090091,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
113,0,0,0,0,0,0,0,810090091,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
114,0,0,0,0,0,0,0,810090091,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
115,0,0,0,0,0,0,0,810090091,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116,0,0,0,0,0,0,0,810090091,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
117,0,0,0,0,0,0,0,810090091,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
118,0,0,0,0,0,0,0,810090090,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
119,0,0,0,0,0,0,0,810090090,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,0,0,0,0,0,0,0,810090092,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
121,0,0,0,0,0,0,0,810090092,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
122,0,0,0,0,0,0,0,810090092,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
123,0,0,0,0,0,0,0,810090092,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
124,0,0,0,0,0,0,0,810090092,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
125,0,0,0,0,0,0,0,810090092,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
126,0,0,0,0,0,0,0,810090092,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
127,0,0,0,0,0,0,0,810090092,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
128,0,0,0,0,0,0,0,810090091,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
129,0,0,0,0,0,0,0,810090108,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
130,0,0,0,0,0,0,0,810090109,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131,0,0,0,0,0,0,0,810090110,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
132,0,0,0,0,0,0,0,810090111,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
133,0,0,0,0,0,0,0,810090118,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
134,0,0,0,0,0,0,0,810090119,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
135,0,0,0,0,0,0,0,810000402,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
136,0,0,0,0,0,0,0,810000400,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
137,0,0,0,0,0,0,0,810000397,0,-1,-1,3,0,12,0,0,0,0,0,0,534,971,862,971,1,0
138,0,0,0,0,0,0,0,810000614,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
139,0,0,0,0,0,0,0,810000599,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
140,0,0,0,0,0,0,0,810000617,0,-1,-1,3,0,12,0,0,0,0,0,0,1092,924,1352,924,1,0
141,0,0,0,0,0,0,0,810000619,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
142,0,0,0,0,0,0,0,810000535,0,-1,-1,3,0,5,0,0,0,0,0,0,707,411,977,411,1,0
143,0,0,0,0,0,0,0,810000613,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
144,0,0,0,0,0,0,0,810000392,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
145,0,0,0,0,0,0,0,810000393,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
146,0,0,0,0,0,0,0,810000625,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
147,0,0,0,0,0,0,0,810000624,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
148,0,0,0,0,0,0,0,810000611,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
149,0,0,0,0,0,0,0,810000673,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150,0,0,0,0,0,0,0,810000707,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
151,0,0,0,0,0,0,0,810000688,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
152,0,0,0,0,0,0,0,810000689,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
153,0,0,0,0,0,0,0,810000698,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
154,0,0,0,0,0,0,0,810000699,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
155,0,0,0,0,0,0,0,810000700,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
156,0,0,0,0,0,0,0,810000701,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
157,0,0,0,0,0,0,0,810000703,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
158,0,0,0,0,0,0,0,810000680,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
159,0,0,0,0,0,0,0,810000681,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
160,0,0,0,0,0,0,0,810000682,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
161,0,0,0,0,0,0,0,810000683,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
162,0,0,0,0,0,0,0,810000663,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
163,0,0,0,0,0,0,0,810000664,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
164,0,0,0,0,0,0,0,810000665,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
165,0,0,0,0,0,0,0,810000666,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
166,0,0,0,0,0,0,0,810000667,0,-1,-1,3,0,12,0,0,0,0,0,0,767,1000,1054,1000,1,0
167,0,0,0,0,0,0,0,810000659,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
168,0,0,0,0,0,0,0,810000660,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
169,0,0,0,0,0,0,0,810000661,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
170,0,0,0,0,0,0,0,810000662,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171,0,0,0,0,0,0,0,810000676,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172,0,0,0,0,0,0,0,810000725,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
173,0,0,0,0,0,0,0,810000743,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
174,0,0,0,0,0,0,0,810000779,0,-1,-1,3,0,5,0,0,0,0,0,0,450,539,702,539,1,0
175,0,0,0,0,0,0,0,810000781,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
176,0,0,0,0,0,0,0,810090112,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
177,0,0,0,0,0,0,0,810090113,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
178,0,0,0,0,0,0,0,810090120,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
179,0,0,0,0,0,0,0,810090121,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
180,0,0,0,0,0,0,0,810000597,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
181,0,0,0,0,0,0,0,810090130,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
182,0,0,0,0,0,0,0,810090131,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
183,0,0,0,0,0,0,0,810090130,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
184,0,0,0,0,0,0,0,810090131,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
185,0,0,0,0,0,0,0,810090114,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
186,0,0,0,0,0,0,0,810090122,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
187,0,0,0,0,0,0,0,810090114,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
188,0,0,0,0,0,0,0,810090122,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
189,0,0,0,0,0,0,0,810000612,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190,0,0,0,0,0,0,0,810000711,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
191,0,0,0,0,0,0,0,810000711,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192,0,0,0,0,0,0,0,810000711,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
193,0,0,0,0,0,0,0,810000711,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
194,0,0,0,0,0,0,0,810000711,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
195,0,0,0,0,0,0,0,810000796,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
196,0,0,0,0,0,0,0,810000804,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
197,0,0,0,0,0,0,0,810000800,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
198,0,0,0,0,0,0,0,810000841,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
199,0,0,0,0,0,0,0,810000842,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
200,0,0,0,0,0,0,0,810000811,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
201,0,0,0,0,0,0,0,810000812,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
202,0,0,0,0,0,0,0,810000813,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
203,0,0,0,0,0,0,0,810000845,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
204,0,0,0,0,0,0,0,810000817,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
205,0,0,0,0,0,0,0,810000818,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
206,0,0,0,0,0,0,0,810000819,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
207,0,0,0,0,0,0,0,810050009,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
208,0,0,0,0,0,0,0,810050008,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
209,0,0,0,0,0,0,0,810050001,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
210,0,0,0,0,0,0,0,810050002,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
211,0,0,0,0,0,0,0,810050003,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
212,0,0,0,0,0,0,0,810050004,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
213,0,0,0,0,0,0,0,810050011,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
214,0,0,0,0,0,0,0,810050012,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
215,0,0,0,0,0,0,0,810050005,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
216,0,0,0,0,0,0,0,810050006,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
217,0,0,0,0,0,0,0,810050013,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
218,0,0,0,0,0,0,0,810050015,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
219,0,0,0,0,0,0,0,810050014,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
220,0,0,0,0,0,0,0,810050007,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
221,0,0,0,0,0,0,0,810000726,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
222,0,0,0,0,0,0,0,810000727,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
223,0,0,0,0,0,0,0,810050016,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
224,0,0,0,0,0,0,0,810050017,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
225,0,0,0,0,0,0,0,810050018,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
226,0,0,0,0,0,0,0,810050010,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
227,0,0,0,0,0,0,0,810000827,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
228,0,0,0,0,0,0,0,810000828,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
229,0,0,0,0,0,0,0,810000829,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
230,0,0,0,0,0,0,0,810000847,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
231,0,0,0,0,0,0,0,810000854,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
232,0,0,0,0,0,0,0,810000855,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
233,0,0,0,0,0,0,0,810000856,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
