ID,_Name,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_Require3_Type,_Require3_ID,_Require3_Value1,_Require3_Value2,_Require4_Type,_Require4_ID,_Require4_Value1,_Require4_Value2,_Require5_Type,_Require5_ID,_Require5_Value1,_Require5_Value2,_Visible,_Acquisition_EffectID1,_Acquisition_EffectID2,_Acquisition_EffectID3,_Acquisition_EffectID4,_Acquisition_EffectID5,_Acquisition_ItemID1,_Acquisition_StackCount1,_Acquisition_Rare1,_Acquisition_ItemID2,_Acquisition_StackCount2,_Acquisition_Rare2,_Mission_Type1,_Mission_ID1,_Mission_Count1,_Mission_Type2,_Mission_ID2,_Mission_Count2,_Mission_Type3,_Mission_ID3,_Mission_Count3,_Mission_Type4,_Mission_ID4,_Mission_Count4,_Complete_NPCID,_Consumption_ItemID1,_Consumption_ItemCount1,_Consumption_ItemID2,_Consumption_ItemCount2,_Consumption_ItemID3,_Consumption_ItemCount3,_Consumption_ItemID4,_Consumption_ItemCount4,_Consumption_ItemID5,_Consumption_ItemCount5,_Rank1_Require1_Type,_Rank1_Require1_ID,_Rank1_Require1_Value1,_Rank1_Require1_Value2,_Rank1_Require2_Type,_Rank1_Require2_ID,_Rank1_Require2_Value1,_Rank1_Require2_Value2,_Rank2_Require1_Type,_Rank2_Require1_ID,_Rank2_Require1_Value1,_Rank2_Require1_Value2,_Rank2_Require2_Type,_Rank2_Require2_ID,_Rank2_Require2_Value1,_Rank2_Require2_Value2,_Rank3_Require1_Type,_Rank3_Require1_ID,_Rank3_Require1_Value1,_Rank3_Require1_Value2,_Rank3_Require2_Type,_Rank3_Require2_ID,_Rank3_Require2_Value1,_Rank3_Require2_Value2,_Rank1_ID1,_Rank2_ID1,_Rank3_ID1,_Quest_AcceptType,_Quest_CompletionDel,_Quest_Type,_Complete_Remote,_IsUnique,_RewardType,_REWARD_REP,_Hero_Mission,_Reward_Lv
144003001,花花衛兵消滅,1,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144003001,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000115,5,0,0,0,0,0,0,0,0,0,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144003001,0,0,1,0,0,0,1,1,1,0,11
144003002,咕嚕?咕嚕!,1,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144003002,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000113,3,1,810090093,3,0,0,0,0,0,0,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144003002,0,0,1,0,0,0,1,1,1,0,11
144003003,甜蜜蜜的爭吵,1,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144003003,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000118,5,3,190142208,5,0,0,0,0,0,0,1035,190142208,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144003003,0,0,1,0,0,0,1,1,1,0,11
144003004,哥布林的哥布哥布,1,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144003004,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810090094,5,0,0,0,0,0,0,0,0,0,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144003004,0,0,1,0,0,0,1,1,1,0,11
144003005,哥布林的寶物,1,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144003005,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000120,5,3,190142217,5,0,0,0,0,0,0,1035,190142217,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144003005,0,0,1,0,0,0,1,1,1,0,11
144003006,打擊!大王哥布林 !,1,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144003006,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000121,1,0,0,0,0,0,0,0,0,0,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144003006,0,0,1,0,0,0,1,1,1,0,11
148101004,想擁有稱號~,1,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,148101004,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148101004,0,0,1,0,0,0,1,1,1,0,11
148101005,千鈞一髮，在死亡面前,1,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,148101005,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148101005,0,0,1,0,0,0,1,1,1,0,11
144004001,幼蟲軟綿綿的,1,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144004001,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000170,5,0,0,0,0,0,0,0,0,0,6005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144004001,0,0,1,0,0,0,1,1,1,0,17
144004002,班竹的妖精,1,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144004002,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000171,5,0,0,0,0,0,0,0,0,0,6005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144004002,0,0,1,0,0,0,1,1,1,0,17
144004003,原野地帶，狩獵的季節,1,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144004003,1,1,0,0,0,0,0,0,0,1,0,0,1,3,190106202,5,3,190142210,5,0,0,0,0,0,0,6005,190106202,5,190142210,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144004003,0,0,1,0,0,0,1,1,1,0,17
144005001,被咬了! 變紅了! 很癢!,1,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144005001,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000105,5,0,0,0,0,0,0,0,0,0,6005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144005001,0,0,1,0,0,0,1,1,1,0,17
144005002,藍甲衛兵也咕嚕咕嚕,1,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144005002,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000114,5,0,0,0,0,0,0,0,0,0,6005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144005002,0,0,1,0,0,0,1,1,1,0,17
144005003,黑暗之中的獵人們,1,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144005003,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000147,5,0,0,0,0,0,0,0,0,0,6005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144005003,0,0,1,0,0,0,1,1,1,0,17
144005004,消滅! 地下洞窟!,1,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144005004,1,1,0,0,0,0,0,0,0,1,0,0,1,3,190102702,5,3,190142214,5,0,0,0,0,0,0,6005,190102702,5,190142214,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144005004,0,0,1,0,0,0,1,1,1,0,17
144006001,格鬥! 狐狸巡邏兵! 手! 坐下!,1,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144006001,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000124,5,0,0,0,0,0,0,0,0,0,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144006001,0,0,1,0,0,0,1,1,1,0,22
144006002,熊掌果凍硬邦邦的,1,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144006002,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000123,5,3,190100801,5,0,0,0,0,0,0,1066,190100801,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144006002,0,0,1,0,0,0,1,1,1,0,22
144006003,洗了澡也還是黑黑的,1,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144006003,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000132,5,3,190142226,5,0,0,0,0,0,0,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144006003,0,0,1,0,0,0,1,1,1,0,22
144006004,狐狸火的少女,1,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144006004,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000128,5,0,0,0,0,0,0,0,0,0,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144006004,0,0,1,0,0,0,1,1,1,0,22
144006005,黃色的氣球~ 飛向天空的話~,1,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144006005,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000175,5,3,190107302,5,0,0,0,0,0,0,1066,190107302,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144006005,0,0,1,0,0,0,1,1,1,0,22
144006006,即使不看月亮也很野性的那個男子,1,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144006006,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000174,5,3,190142222,5,0,0,0,0,0,0,1066,190142222,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144006006,0,0,1,0,0,0,1,1,1,0,22
144006007,山嶽地帶的孟子,1,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144006007,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000125,5,3,190101001,5,0,0,0,0,0,0,1066,190101001,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144006007,0,0,1,0,0,0,1,1,1,0,22
148101006,鑲嵌講座,1,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,148101006,1,1,0,0,0,0,0,0,0,1,0,0,1,5,153,1,0,0,0,0,0,0,0,0,0,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148101006,0,0,1,0,0,0,1,1,1,0,100
144007001,紅高粱地,1,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144007001,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000108,5,0,0,0,0,0,0,0,0,0,6008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144007001,0,0,1,0,0,0,1,1,1,0,29
144007002,討厭萬聖節,1,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144007002,1,1,0,0,0,0,0,0,0,1,0,0,1,3,190107502,5,0,0,0,0,0,0,0,0,0,6008,190107502,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144007002,0,0,1,0,0,0,1,1,1,0,29
144008001,香格里拉的居民們,1,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144008001,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000130,5,0,0,0,0,0,0,0,0,0,6007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144008001,0,0,1,0,0,0,1,1,1,0,31
144008002,白色尾巴的少女,1,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144008002,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000129,5,0,0,0,0,0,0,0,0,0,6007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144008002,0,0,1,0,0,0,1,1,1,0,31
144008003,龍京也是耶比妹妹,1,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144008003,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000116,5,0,0,0,0,0,0,0,0,0,6007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144008003,0,0,1,0,0,0,1,1,1,0,31
144008004,大分身! 齊天大聖!,1,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144008004,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000176,5,0,0,0,0,0,0,0,0,0,6007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144008004,0,0,1,0,0,0,1,1,1,0,31
144008005,滿滿果汁?,1,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144008005,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000131,5,0,0,0,0,0,0,0,0,0,6007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144008005,0,0,1,0,0,0,1,1,1,0,31
144008006,陰險的腳趾黑虎,1,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144008006,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000127,5,3,190103902,5,0,0,0,0,0,0,6007,190103902,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144008006,0,0,1,0,0,0,1,1,1,0,31
144008007,香格里拉的土地公,1,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144008007,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000126,5,3,190101403,5,0,0,0,0,0,0,6007,190101403,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144008007,0,0,1,0,0,0,1,1,1,0,31
144008008,為了某個平和的午後,1,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144008008,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000116,2,1,810000176,5,1,810000131,2,1,810000130,2,6007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144008008,0,0,1,0,0,0,1,1,1,0,31
144009001,不要遺棄愛犬,1,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144009001,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000133,5,0,0,0,0,0,0,0,0,0,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144009001,0,0,1,0,0,0,1,1,1,0,38
144009002,尋找主人罰金罰金!,1,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144009002,1,1,0,0,0,0,0,0,0,1,0,0,1,3,190101601,5,0,0,0,0,0,0,0,0,0,1087,190101601,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144009002,0,0,1,0,0,0,1,1,1,0,38
144009003,不要打破盤子,1,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144009003,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000134,5,0,0,0,0,0,0,0,0,0,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144009003,0,0,1,0,0,0,1,1,1,0,38
144009004,即使有蹼也是狗爬式,1,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144009004,1,1,0,0,0,0,0,0,0,1,0,0,1,3,190101501,5,0,0,0,0,0,0,0,0,0,1087,190101501,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144009004,0,0,1,0,0,0,1,1,1,0,38
144009005,內心是武士!狐狸武士! 手! 坐下!,1,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144009005,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000137,5,0,0,0,0,0,0,0,0,0,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144009005,0,0,1,0,0,0,1,1,1,0,38
144009006,被櫻花樹迷惑的少女,1,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144009006,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000135,5,0,0,0,0,0,0,0,0,0,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144009006,0,0,1,0,0,0,1,1,1,0,38
144009007,櫻花樹下的少女,1,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144009007,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000136,5,0,0,0,0,0,0,0,0,0,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144009007,0,0,1,0,0,0,1,1,1,0,38
144009008,請在更腐爛之前成佛吧,1,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144009008,1,1,0,0,0,0,0,0,0,1,0,0,1,3,190101705,5,0,0,0,0,0,0,0,0,0,1087,190101705,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144009008,0,0,1,0,0,0,1,1,1,0,38
144010001,激戰! 黑月城! (1/6),1,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144010001,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000139,5,3,190102002,5,0,0,0,0,0,0,1087,190102002,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144010001,0,0,1,0,0,0,1,1,1,0,43
144010002,激戰! 黑月城! (2/6),1,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144010002,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000140,5,3,190102102,5,0,0,0,0,0,0,1087,190102102,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144010002,0,0,1,0,0,0,1,1,1,0,43
144010003,激戰! 黑月城! (3/6),1,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144010003,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000141,5,3,190102302,5,0,0,0,0,0,0,1087,190102302,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144010003,0,0,1,0,0,0,1,1,1,0,43
144010004,激戰! 黑月城! (4/6),1,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144010004,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000139,5,1,810000140,5,1,810000141,5,0,0,0,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144010004,0,0,1,0,0,0,1,1,1,0,43
144010005,激戰! 黑月城! (5/6),1,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144010005,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000142,5,3,190102303,5,0,0,0,0,0,0,1087,190102303,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144010005,0,0,1,0,0,0,1,1,1,0,43
144010006,激戰! 黑月城! (6/6),1,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,144010006,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000143,5,3,190102401,5,0,0,0,0,0,0,1087,190102401,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144010006,0,0,1,0,0,0,1,1,1,0,43
