ID,_Name,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_Require3_Type,_Require3_ID,_Require3_Value1,_Require3_Value2,_Require4_Type,_Require4_ID,_Require4_Value1,_Require4_Value2,_Require5_Type,_Require5_ID,_Require5_Value1,_Require5_Value2,_Visible,_Acquisition_EffectID1,_Acquisition_EffectID2,_Acquisition_EffectID3,_Acquisition_EffectID4,_Acquisition_EffectID5,_Acquisition_ItemID1,_Acquisition_StackCount1,_Acquisition_Rare1,_Acquisition_ItemID2,_Acquisition_StackCount2,_Acquisition_Rare2,_Mission_Type1,_Mission_ID1,_Mission_Count1,_Mission_Type2,_Mission_ID2,_Mission_Count2,_Mission_Type3,_Mission_ID3,_Mission_Count3,_Mission_Type4,_Mission_ID4,_Mission_Count4,_Complete_NPCID,_Consumption_ItemID1,_Consumption_ItemCount1,_Consumption_ItemID2,_Consumption_ItemCount2,_Consumption_ItemID3,_Consumption_ItemCount3,_Consumption_ItemID4,_Consumption_ItemCount4,_Consumption_ItemID5,_Consumption_ItemCount5,_Rank1_Require1_Type,_Rank1_Require1_ID,_Rank1_Require1_Value1,_Rank1_Require1_Value2,_Rank1_Require2_Type,_Rank1_Require2_ID,_Rank1_Require2_Value1,_Rank1_Require2_Value2,_Rank2_Require1_Type,_Rank2_Require1_ID,_Rank2_Require1_Value1,_Rank2_Require1_Value2,_Rank2_Require2_Type,_Rank2_Require2_ID,_Rank2_Require2_Value1,_Rank2_Require2_Value2,_Rank3_Require1_Type,_Rank3_Require1_ID,_Rank3_Require1_Value1,_Rank3_Require1_Value2,_Rank3_Require2_Type,_Rank3_Require2_ID,_Rank3_Require2_Value1,_Rank3_Require2_Value2,_Rank1_ID1,_Rank2_ID1,_Rank3_ID1,_Quest_AcceptType,_Quest_CompletionDel,_Quest_Type,_Complete_Remote,_IsUnique,_RewardType,_REWARD_REP,_Hero_Mission,_Reward_Lv
114013033,布叭叭叭 超級瑪琍~3~,1,3,15,0,4,2,114013033,99999,0,0,0,0,0,0,0,0,4,1,114013031,1,1,0,0,0,0,0,0,0,1,0,0,1,2,360301,1,0,0,0,0,0,0,0,0,0,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140130331,0,0,1,0,0,0,1,1,1,0,0
114013034,獎勵關卡 Three!,1,3,15,0,4,2,114013034,1,5,2,1267,0,0,0,0,0,4,1,114013033,4,1,0,0,0,0,0,0,0,1,0,0,1,2,360301,1,0,0,0,0,0,0,0,0,0,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140130341,0,0,1,0,0,0,1,1,1,0,0
114013035,嗒啦塔塔 超級瑪琍~4~,1,3,15,0,4,2,114013035,99999,0,0,0,0,0,0,0,0,4,1,114013033,1,1,0,0,0,0,0,0,0,1,0,0,1,2,360401,1,0,0,0,0,0,0,0,0,0,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140130351,0,0,1,0,0,0,1,1,1,0,0
114013036,獎勵關卡~Four~,1,3,15,0,4,2,114013036,1,5,2,1268,0,0,0,0,0,4,1,114013035,4,1,0,0,0,0,0,0,0,1,0,0,1,2,360401,1,0,0,0,0,0,0,0,0,0,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140130361,0,0,1,0,0,0,1,1,1,0,0
114013037,?潑克? 超級瑪琍~5~,1,3,15,0,4,2,114013037,99999,0,0,0,0,0,0,0,0,4,1,114013035,1,1,0,0,0,0,0,0,0,1,0,0,1,2,360501,1,0,0,0,0,0,0,0,0,0,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140130371,0,0,1,0,0,0,1,1,1,0,0
114013038,獎勵關卡~Five~,1,3,15,0,4,2,114013038,1,5,2,1269,0,0,0,0,0,4,1,114013037,4,1,0,0,0,0,0,0,0,1,0,0,1,2,360501,1,0,0,0,0,0,0,0,0,0,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140130381,0,0,1,0,0,0,1,1,1,0,0
114013039,哆咪嗦哆 超級瑪琍~6~,1,3,15,0,4,2,114013039,99999,0,0,0,0,0,0,0,0,4,1,114013037,1,1,0,0,0,0,0,0,0,1,0,0,1,2,360601,1,0,0,0,0,0,0,0,0,0,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140130391,0,0,1,0,0,0,1,1,1,0,0
114013040,獎勵關卡~Six~,1,3,15,0,4,2,114013040,1,5,2,1270,0,0,0,0,0,4,1,114013039,4,1,0,0,0,0,0,0,0,1,0,0,1,2,360601,1,0,0,0,0,0,0,0,0,0,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140130401,0,0,1,0,0,0,1,1,1,0,0
114013041,咕?咕? 超級瑪琍~7~,1,3,15,0,4,2,114013041,99999,0,0,0,0,0,0,0,0,4,1,114013039,1,1,0,0,0,0,0,0,0,1,0,0,1,2,360701,1,0,0,0,0,0,0,0,0,0,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140130411,0,0,1,0,0,0,1,1,1,0,0
114013042,獎勵關卡~Seven~,1,3,15,0,4,2,114013042,1,5,2,18,0,0,0,0,0,4,1,114013041,4,1,0,0,0,0,0,0,0,1,0,0,1,2,360701,1,0,0,0,0,0,0,0,0,0,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140130421,0,0,1,0,0,0,1,1,1,0,0
114013043,☆你才是真正的 沖.動.王!★,5,1,901,0,5,2,911,0,5,1,902,0,5,1,909,0,5,1,910,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114013043,0,0,1,1,0,2,1,1,1,0,0
114013056,求你幫幫忙。,1,3,102,0,4,2,114013056,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,190123601,1,3,190123602,1,3,190123603,1,0,0,0,8075,190123601,1,190123602,1,190123603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114013056,0,0,3,0,0,2,1,1,1,0,0
114013057,兔子達人!,5,1,914,0,5,2,918,,5,1,915,0,5,1,916,0,5,1,917,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114013057,0,0,1,0,0,2,1,1,1,0,0
114013058,是帥哥美女嗎?,5,1,747,0,4,2,114013058,1,5,1,748,0,5,1,749,0,5,1,750,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114013058,0,0,1,0,0,2,1,1,1,0,0
114013059,貝希摩斯的肚子?,1,3,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,540002,1,0,0,0,0,0,0,0,0,0,6011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114013059,0,0,1,0,0,2,1,1,1,0,0
114013060,鬼神領域,1,3,999,0,4,2,114013060,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,180106802,33,0,0,0,0,0,0,0,0,0,1123,180106802,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114013060,0,0,1,1,0,2,1,1,1,1,0
114013061,哥布林地帶,1,3,999,0,4,2,114013061,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,180106901,33,0,0,0,0,0,0,0,0,0,1124,180106901,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114013061,0,0,1,1,0,2,1,1,1,1,0
114013062,醜頭怪的世界,1,3,999,0,4,2,114013062,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,180107001,33,0,0,0,0,0,0,0,0,0,1125,180107001,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114013062,0,0,1,1,0,2,1,1,1,1,0
114013064,發現公會點數礦石碎片!,1,3,1,0,4,2,114013064,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,170195401,1,0,0,0,0,0,0,0,0,0,1008,170195401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114013064,0,0,4,1,0,2,1,1,1,0,0
114013065,發現公會點數礦石!,1,3,1,0,4,2,114013065,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,170195401,1,0,0,0,0,0,0,0,0,0,1008,170195401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114013065,0,0,4,1,0,2,1,1,1,0,0
114013066,發現公會點數寶石!,1,3,1,0,4,2,114013066,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,170195401,1,0,0,0,0,0,0,0,0,0,1008,170195401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114013066,0,0,4,1,0,2,1,1,1,0,0
114013067,貓頭鷹城,1,3,119,0,4,2,114013067,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,430302,1,2,430503,1,2,430702,1,0,0,0,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114013067,0,0,1,0,0,0,1,1,1,0,0
114013068,特殊物品GET!又酷又帥~~,1,3,119,0,4,2,114013068,1,0,0,0,0,0,0,0,0,4,1,114013067,1,1,0,0,0,0,0,0,0,1,0,0,1,3,180110801,30,0,0,0,0,0,0,0,0,0,1082,180110801,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114013068,0,0,1,0,0,2,1,1,1,0,0
114013073,電雷線圈,1,3,140,0,4,2,114013073,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,190123903,1,0,0,0,0,0,0,0,0,0,1271,190123903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114013073,0,0,4,0,0,2,1,1,1,0,0
114013074,喵嗚喵嗚?,1,3,145,0,4,2,114013074,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,190123911,1,0,0,0,0,0,0,0,0,0,1274,190123911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114013074,0,0,4,0,0,2,1,1,1,0,0
114013075,竟然真的有200級!?,1,3,999,0,4,2,114013075,1,4,1,114013023,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114013075,0,0,1,0,0,2,1,1,1,1,0
114014001,藍焰鳥,1,3,170,0,4,2,114014001,1,4,1,114010045,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,810000391,1,0,0,0,0,0,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114014001,0,0,3,0,0,0,1,1,1,0,0
114014002,徬徨的女神,1,3,170,0,4,2,114014002,1,4,1,114014001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,810000795,1,0,0,0,0,0,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114014002,0,0,3,0,0,0,1,1,1,0,0
114014003,剪刀……?,1,3,170,0,4,2,114014003,1,4,1,114014002,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,810000779,1,0,0,0,0,0,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114014003,0,0,3,0,0,0,1,1,1,0,0
114014004,控時魔法師,1,3,170,0,4,2,114014004,1,4,1,114014003,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,810000780,1,0,0,0,0,0,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114014004,0,0,3,0,0,0,1,1,1,0,0
114014005,冬之魔王,1,3,170,0,4,2,114014005,1,4,1,114014004,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,810001514,1,0,0,0,0,0,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114014005,0,0,3,0,0,0,1,1,1,0,0
114014006,孤獨王子,1,3,170,0,4,2,114014006,1,4,1,114014005,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,810001057,1,0,0,0,0,0,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114014006,0,0,3,0,0,0,1,1,1,0,0
114999016,我是猛男,5,1,763,1,4,2,114999016,1,5,1,764,1,5,1,765,1,5,1,766,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114999016,0,0,1,0,0,2,1,1,1,0,0
141999007,燃燒標記兌換,1,3,1,0,4,2,141999007,1,2,1,190180612,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,170195401,1,0,0,0,0,0,0,0,0,0,1030,170195401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141999007,0,0,1,0,0,1,1,1,1,0,0
133002001,精靈樹的魔法師,1,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,133002001,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810002562,10,0,0,0,0,0,0,0,0,0,6074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133002001,0,0,3,0,0,0,1,1,1,0,0
133002002,精靈樹的基傑,1,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,133002002,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810002563,10,0,0,0,0,0,0,0,0,0,6074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133002002,0,0,3,0,0,0,1,1,1,0,0
133002003,精靈樹的胡桃夾子,1,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,133002003,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810002564,10,0,0,0,0,0,0,0,0,0,6074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133002003,0,0,3,0,0,0,1,1,1,0,0
133002004,精靈樹的匹諾曹,1,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,133002004,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810002581,10,0,0,0,0,0,0,0,0,0,6074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133002004,0,0,3,0,0,0,1,1,1,0,0
133002005,精靈樹的螳螂怪,1,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,133002005,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810002567,10,0,0,0,0,0,0,0,0,0,6074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133002005,0,0,3,0,0,0,1,1,1,0,0
133002006,精靈樹的森林守護者,1,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,133002006,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810002568,10,0,0,0,0,0,0,0,0,0,6074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133002006,0,0,3,0,0,0,1,1,1,0,0
133002007,精靈樹的可雅,1,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,133002007,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810002561,1,0,0,0,0,0,0,0,0,0,6074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133002007,0,0,3,0,0,0,1,1,1,0,0
133002008,精靈樹的國王們,1,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,133002008,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810002560,1,0,0,0,0,0,0,0,0,0,6074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133002008,0,0,3,0,0,0,1,1,1,0,0
114001214,給你任務吧,0,0,0,0,1,3,190,0,0,0,0,0,0,0,0,0,4,2,114001214,1,1,0,0,0,0,0,0,0,1,0,0,1,3,190135301,3,3,190135303,2,0,0,0,0,0,0,1229,190135301,3,190135303,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114001214,0,0,1,0,0,0,1,1,1,0,0
114001215,一如往常,4,1,114001214,1,1,3,190,0,0,0,0,0,0,0,0,0,4,2,114001215,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810001506,5,3,190135301,3,3,190135303,2,0,0,0,1229,190135301,3,190135303,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114001215,0,0,1,0,0,0,1,1,1,0,0
114001216,你看起來只是……,0,0,0,0,1,3,190,0,0,0,0,0,0,0,0,0,4,2,114001216,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810001507,5,3,190135603,2,0,0,0,0,0,0,1229,190135603,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114001216,0,0,1,0,0,0,1,1,1,0,0
114001217,毒性?!?,4,1,114001216,1,1,3,190,0,0,0,0,0,0,0,0,0,4,2,114001217,1,1,0,0,0,0,0,0,0,1,0,0,1,3,190135601,3,3,190135603,2,0,0,0,0,0,0,1229,190135601,3,190135603,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114001217,0,0,1,0,0,0,1,1,1,0,0
114001218,所謂藥物,0,0,0,0,1,3,190,0,0,0,0,0,0,0,0,0,4,2,114001218,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810001509,5,3,190135401,3,3,190135402,2,0,0,0,1229,190135401,3,190135402,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114001218,0,0,1,0,0,0,1,1,1,0,0
114001219,藥和毒根據不同的解釋。,4,1,114001218,1,1,3,190,0,0,0,0,0,0,0,0,0,4,2,114001219,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810001509,5,3,190135401,3,3,190135402,2,0,0,0,1229,190135401,3,190135402,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114001219,0,0,1,0,0,0,1,1,1,0,0
